session,workflow,role,file,killed,n_records,n_assistant,read,read_img,bash,write,websearch,webfetch,other_tools,in_tok,out_tok,cache_read,cache_create,wall_s,t0,t1,model
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a27b146e6c419ed08.jsonl,0,47,27,15,14,0,1,0,0,1,51,9918,587108,59995,172.101,2026-08-08T16:01:35.211000+00:00,2026-08-08T16:04:27.312000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a9e0c04b8ddc05c74.jsonl,0,47,27,15,14,0,1,0,0,1,51,6217,594123,60083,155.803,2026-08-08T15:59:02.381000+00:00,2026-08-08T16:01:38.184000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a1d846c04cef5b31a.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.409,2026-08-08T16:07:24.926000+00:00,2026-08-08T16:07:25.335000+00:00,<synthetic>
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a34af4c19ada93f87.jsonl,0,33,19,11,10,0,0,0,0,0,33,2570,325761,38443,69.887,2026-08-08T16:06:19.385000+00:00,2026-08-08T16:07:29.272000+00:00,<synthetic>
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a487377ef0b7f33e5.jsonl,0,51,29,15,14,2,1,0,0,1,55,6906,638030,51066,119.25,2026-08-08T16:03:35.792000+00:00,2026-08-08T16:05:35.042000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a1f28880450b36dfd.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.92,2026-08-08T16:07:29.095000+00:00,2026-08-08T16:07:30.015000+00:00,<synthetic>
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a82d9651cfdcc4861.jsonl,0,51,29,15,14,2,1,0,0,1,55,9036,656127,59967,173.468,2026-08-08T16:01:12.970000+00:00,2026-08-08T16:04:06.438000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-ae3a52352c7084fa0.jsonl,0,51,30,15,14,1,1,0,0,1,57,8346,687634,58261,150.113,2026-08-08T16:04:04.564000+00:00,2026-08-08T16:06:34.677000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a12848adf9ec783ff.jsonl,0,46,26,15,14,0,1,0,0,1,49,7847,547941,53074,125.294,2026-08-08T16:01:55.102000+00:00,2026-08-08T16:04:00.396000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a10fd0ce563060526.jsonl,0,46,26,15,14,0,1,0,0,1,49,6240,540109,51317,104.05,2026-08-08T15:57:04.557000+00:00,2026-08-08T15:58:48.607000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-adce698e0d23cb02d.jsonl,0,93,53,27,26,8,1,0,0,1,98,13707,1692976,103363,295.382,2026-08-08T15:57:02.106000+00:00,2026-08-08T16:01:57.488000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a31bc6daa338b8925.jsonl,0,46,26,15,14,0,1,0,0,1,49,6761,544092,51459,117.696,2026-08-08T16:01:18.833000+00:00,2026-08-08T16:03:16.529000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a27ca2eb02908c35a.jsonl,0,49,28,15,14,1,1,0,0,1,53,6363,606354,53910,117.61,2026-08-08T15:56:59.318000+00:00,2026-08-08T15:58:56.928000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a2979383483e0d394.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.264,2026-08-08T16:07:27.884000+00:00,2026-08-08T16:07:28.148000+00:00,<synthetic>
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a98c4d3816c4d4bc8.jsonl,0,46,26,15,14,0,1,0,0,1,49,8050,547813,54154,139.405,2026-08-08T15:57:00.257000+00:00,2026-08-08T15:59:19.662000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-ae816b970c67f43ac.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.23,2026-08-08T16:07:27.447000+00:00,2026-08-08T16:07:27.677000+00:00,<synthetic>
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a5da92ff42b454e0b.jsonl,0,47,27,15,14,0,1,0,0,1,51,6924,582110,56813,144.125,2026-08-08T15:59:28.093000+00:00,2026-08-08T16:01:52.218000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a4b878eab365c3231.jsonl,0,49,28,15,14,1,1,0,0,1,53,5433,608933,57477,143.077,2026-08-08T15:58:52.839000+00:00,2026-08-08T16:01:15.916000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a31eb5ecd3bef68fa.jsonl,0,46,26,15,14,0,1,0,0,1,49,5384,534379,48343,97.102,2026-08-08T16:01:42.442000+00:00,2026-08-08T16:03:19.544000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a6a76b79fe7c7b394.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.269,2026-08-08T16:07:30.853000+00:00,2026-08-08T16:07:31.122000+00:00,<synthetic>
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a1d024ad672617205.jsonl,0,86,50,25,24,6,1,0,0,1,93,11592,1401702,79777,225.678,2026-08-08T16:03:10.555000+00:00,2026-08-08T16:06:56.233000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a7090abbb7a360271.jsonl,0,51,29,15,14,2,1,0,0,1,55,9462,655917,58260,152.002,2026-08-08T15:57:02.213000+00:00,2026-08-08T15:59:34.215000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-aafd6bd8d21d4558f.jsonl,0,33,19,11,10,0,0,0,0,0,33,1387,323697,35927,46.524,2026-08-08T16:06:36.339000+00:00,2026-08-08T16:07:22.863000+00:00,<synthetic>
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-ac58245778872ad34.jsonl,0,46,26,15,14,0,1,0,0,1,49,6037,546415,51656,105.631,2026-08-08T15:58:53.581000+00:00,2026-08-08T16:00:39.212000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a1716ddcf35f0545c.jsonl,0,48,28,15,14,1,1,0,0,0,51,4825,570925,53109,121.77,2026-08-08T16:05:31.827000+00:00,2026-08-08T16:07:33.597000+00:00,<synthetic>
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a40d72eb86f3935f4.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.443,2026-08-08T16:07:28.034000+00:00,2026-08-08T16:07:28.477000+00:00,<synthetic>
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a5da834056afaa7bc.jsonl,0,50,28,15,14,2,1,0,0,1,53,5708,607931,52104,133.583,2026-08-08T16:04:18.889000+00:00,2026-08-08T16:06:32.472000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a973fe7f9c78695d7.jsonl,0,52,30,15,14,2,1,0,0,1,57,10296,682914,58742,170.645,2026-08-08T16:04:21.095000+00:00,2026-08-08T16:07:11.740000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a0ed777bbb0684128.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.585,2026-08-08T16:07:27.906000+00:00,2026-08-08T16:07:28.491000+00:00,<synthetic>
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a32bda65cccf196d2.jsonl,0,47,27,15,14,0,1,0,0,1,51,2412,583750,57089,139.345,2026-08-08T16:01:13.352000+00:00,2026-08-08T16:03:32.697000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-aebf367b093a0ef21.jsonl,0,47,27,15,14,0,1,0,0,1,51,6892,586310,58014,155.344,2026-08-08T15:59:00.432000+00:00,2026-08-08T16:01:35.776000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-aed5b074d5d732a18.jsonl,0,46,26,15,14,0,1,0,0,1,49,4753,537886,50376,112.119,2026-08-08T15:59:37.333000+00:00,2026-08-08T16:01:29.452000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a999c12ef3ea4772b.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.287,2026-08-08T16:07:26.474000+00:00,2026-08-08T16:07:26.761000+00:00,<synthetic>
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-aadcb9cfe790a67d3.jsonl,0,46,26,15,14,0,1,0,0,1,49,6016,537529,51540,115.138,2026-08-08T16:04:10.789000+00:00,2026-08-08T16:06:05.927000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a9eb6020397068361.jsonl,0,46,26,15,14,0,1,0,0,1,49,4981,543833,50632,107.421,2026-08-08T15:59:29.337000+00:00,2026-08-08T16:01:16.758000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a137f68e527235bc6.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.231,2026-08-08T16:07:29.538000+00:00,2026-08-08T16:07:29.769000+00:00,<synthetic>
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-ac10d388bbc35595b.jsonl,0,46,26,15,14,0,1,0,0,1,49,4824,541246,49151,92.227,2026-08-08T15:57:08.289000+00:00,2026-08-08T15:58:40.516000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-afe5b29169859b690.jsonl,0,52,30,15,14,2,1,0,0,1,56,5169,664202,57283,143.82,2026-08-08T15:57:00.672000+00:00,2026-08-08T15:59:24.492000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a3fa981162d6fea11.jsonl,0,46,26,15,14,0,1,0,0,1,49,5596,537879,50731,112.334,2026-08-08T16:03:22.673000+00:00,2026-08-08T16:05:15.007000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-aaed70aa8161f5801.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.263,2026-08-08T16:07:28.269000+00:00,2026-08-08T16:07:28.532000+00:00,<synthetic>
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a34fc858f08e212d3.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2.003,2026-08-08T16:07:31.951000+00:00,2026-08-08T16:07:33.954000+00:00,<synthetic>
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a7e8081206c234d33.jsonl,0,46,26,15,14,0,1,0,0,1,49,5729,546704,51245,107.209,2026-08-08T15:59:22.654000+00:00,2026-08-08T16:01:09.863000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a06ff2bcd2f7db62f.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.218,2026-08-08T16:07:24.260000+00:00,2026-08-08T16:07:24.478000+00:00,<synthetic>
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a187d7dcf1d3978f0.jsonl,0,51,29,15,14,2,1,0,0,1,55,7240,664580,58480,163.106,2026-08-08T15:59:11.864000+00:00,2026-08-08T16:01:54.970000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a071400b388153b8a.jsonl,0,49,28,15,14,1,1,0,0,1,53,9828,628751,57884,158.758,2026-08-08T16:03:19.648000+00:00,2026-08-08T16:05:58.406000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a8d9fc9430e89943a.jsonl,0,27,15,9,8,0,0,0,0,0,28,2003,240333,29973,54.393,2026-08-08T16:06:30.018000+00:00,2026-08-08T16:07:24.411000+00:00,<synthetic>
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a9e83c456b351d3bd.jsonl,0,49,28,15,14,1,1,0,0,1,53,8269,621357,57171,152.524,2026-08-08T15:57:07.708000+00:00,2026-08-08T15:59:40.232000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a9bb19984c24b5c45.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.386,2026-08-08T16:07:32.756000+00:00,2026-08-08T16:07:33.142000+00:00,<synthetic>
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-ab3b24f27e6271116.jsonl,0,12,6,3,2,0,0,0,0,0,10,315,70158,13536,6.34,2026-08-08T16:07:15.059000+00:00,2026-08-08T16:07:21.399000+00:00,<synthetic>
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a22271cc7978e5813.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1.313,2026-08-08T16:07:31.838000+00:00,2026-08-08T16:07:33.151000+00:00,<synthetic>
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a43d15ef1930f08e0.jsonl,0,47,27,15,14,0,1,0,0,1,51,5996,572523,53620,109.012,2026-08-08T15:59:43.094000+00:00,2026-08-08T16:01:32.106000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a0d59bba8d2e1cf01.jsonl,0,46,26,15,14,0,1,0,0,1,49,6083,545038,53050,136.593,2026-08-08T15:57:01.321000+00:00,2026-08-08T15:59:17.914000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a3344a6f947c4c543.jsonl,0,46,26,15,14,0,1,0,0,1,49,4478,544245,50875,108.946,2026-08-08T15:57:00.382000+00:00,2026-08-08T15:58:49.328000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-ab26278c8202d39dd.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.247,2026-08-08T16:07:29.969000+00:00,2026-08-08T16:07:30.216000+00:00,<synthetic>
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a6b4d16f0a94a9cfd.jsonl,0,22,12,7,6,0,0,0,0,0,22,830,178224,23478,26.89,2026-08-08T16:06:59.240000+00:00,2026-08-08T16:07:26.130000+00:00,<synthetic>
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a482b750c3e85a84a.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.863,2026-08-08T16:07:24.009000+00:00,2026-08-08T16:07:24.872000+00:00,<synthetic>
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a530cf5c82f1c7656.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.253,2026-08-08T16:07:30.857000+00:00,2026-08-08T16:07:31.110000+00:00,<synthetic>
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a9bd1f47d64567f7f.jsonl,0,46,26,15,14,0,1,0,0,1,49,5813,537600,49049,104.177,2026-08-08T16:02:00.439000+00:00,2026-08-08T16:03:44.616000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a0bbbcd5ba971a016.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.408,2026-08-08T16:07:30.273000+00:00,2026-08-08T16:07:30.681000+00:00,<synthetic>
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-aa2f5b3828ae78b83.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.24,2026-08-08T16:07:25.991000+00:00,2026-08-08T16:07:26.231000+00:00,<synthetic>
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a960e9e4b7c24fb46.jsonl,0,49,28,15,14,1,1,0,0,1,53,9125,614655,57769,146.638,2026-08-08T16:00:44.163000+00:00,2026-08-08T16:03:10.801000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-af6ea7f07dcf6d780.jsonl,0,46,26,15,14,0,1,0,0,1,49,7143,539517,50969,127.101,2026-08-08T16:04:09.559000+00:00,2026-08-08T16:06:16.660000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-ae6b8d61bd892d33e.jsonl,0,46,26,15,14,0,1,0,0,1,49,5625,540149,50718,118.078,2026-08-08T16:03:35.644000+00:00,2026-08-08T16:05:33.722000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a9ce20df193d3f4bf.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.216,2026-08-08T16:07:30.558000+00:00,2026-08-08T16:07:30.774000+00:00,<synthetic>
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a5e7b1d0b98c88c34.jsonl,0,50,29,15,14,1,1,0,0,1,55,8815,652907,58806,156.102,2026-08-08T16:03:50.294000+00:00,2026-08-08T16:06:26.396000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a181a643fae5e764a.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.234,2026-08-08T16:07:30.027000+00:00,2026-08-08T16:07:30.261000+00:00,<synthetic>
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a8f6480ed3b6d41b8.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.286,2026-08-08T16:07:27.812000+00:00,2026-08-08T16:07:28.098000+00:00,<synthetic>
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a40cc6d2a420b2f18.jsonl,0,47,27,15,14,0,1,0,0,1,51,7663,575472,55146,137.285,2026-08-08T16:01:58.392000+00:00,2026-08-08T16:04:15.677000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-af74ba4a0bb769757.jsonl,0,47,27,15,14,0,1,0,0,1,51,7920,568717,53298,133.542,2026-08-08T16:03:14.009000+00:00,2026-08-08T16:05:27.551000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-af13aed0b3fb3c2d8.jsonl,0,47,27,15,14,0,1,0,0,1,51,7551,576550,55220,126.764,2026-08-08T15:57:02.112000+00:00,2026-08-08T15:59:08.876000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a8f7b20b02acf5f33.jsonl,0,51,29,15,14,2,1,0,0,1,55,7898,649735,54834,154.118,2026-08-08T16:01:33.768000+00:00,2026-08-08T16:04:07.886000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a78397e31cbf29c35.jsonl,0,46,27,15,14,0,1,0,0,0,49,6759,549282,53982,124.1,2026-08-08T16:05:33.454000+00:00,2026-08-08T16:07:37.554000+00:00,<synthetic>
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a2efd08ea22528056.jsonl,0,75,40,22,21,3,0,0,0,0,72,6866,998838,92858,176.055,2026-08-08T16:04:30.315000+00:00,2026-08-08T16:07:26.370000+00:00,<synthetic>
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-ae2f6e399063f8f46.jsonl,0,49,28,15,14,1,1,0,0,1,53,5263,606220,53236,114.646,2026-08-08T15:56:59.205000+00:00,2026-08-08T15:58:53.851000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-affc9448cc1635661.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.248,2026-08-08T16:07:31.755000+00:00,2026-08-08T16:07:32.003000+00:00,<synthetic>
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a9d8ea366f07a5892.jsonl,0,51,29,15,14,2,1,0,0,1,55,7541,650876,55407,145.552,2026-08-08T15:58:43.668000+00:00,2026-08-08T16:01:09.220000+00:00,claude-opus-5
discovery,wf_159c2096-f41,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_159c2096-f41/agent-a5cccaad77fc87cca.jsonl,0,46,26,15,14,0,1,0,0,1,49,4778,542985,49826,106.08,2026-08-08T16:01:21.363000+00:00,2026-08-08T16:03:07.443000+00:00,claude-opus-5
discovery,wf_5482beff-eb4,notes,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_5482beff-eb4/agent-ab287087758f44054.jsonl,0,36,22,3,0,6,1,0,0,1,15865,13869,781879,178581,172.978,2026-08-10T22:57:15.780000+00:00,2026-08-10T23:00:08.758000+00:00,claude-opus-5
discovery,wf_56fc856e-503,literature,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_56fc856e-503/agent-a01d8777b2640fe6b.jsonl,0,15,8,0,0,1,0,0,2,1,14,1413,92943,15199,563.505,2026-08-10T05:43:35.271000+00:00,2026-08-10T05:52:58.776000+00:00,<synthetic>
discovery,wf_56fc856e-503,literature,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_56fc856e-503/agent-a359fd28145f7b776.jsonl,0,19,10,0,0,2,0,1,2,1,1191,1950,127062,17439,212.784,2026-08-10T05:43:34.024000+00:00,2026-08-10T05:47:06.808000+00:00,<synthetic>
discovery,wf_56fc856e-503,literature,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_56fc856e-503/agent-aed0899936d1d62a8.jsonl,0,21,12,0,0,1,0,1,3,1,3726,1762,156895,19603,138.758,2026-08-10T05:43:33.527000+00:00,2026-08-10T05:45:52.285000+00:00,<synthetic>
discovery,wf_56fc856e-503,literature,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_56fc856e-503/agent-a657cef6ea68acbad.jsonl,0,20,11,0,0,1,0,1,3,1,2580,1012,142141,16763,208.284,2026-08-10T05:43:33.927000+00:00,2026-08-10T05:47:02.211000+00:00,<synthetic>
